Date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BPCL,BHARTIARTL,BRITANNIA,CIPLA,COALINDIA,DIVISLAB,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,ITC,INDUSINDBK,INFY,JSWSTEEL,KOTAKBANK,LTIM,LT,M&M,MARUTI,NTPC,NESTLEIND,ONGC,POWERGRID,RELIANCE,SBILIFE,SHRIRAMFIN,SBIN,SUNPHARMA,TCS,TATACONSUM,TATAMOTORS,TECHM,TITAN,ULTRACEMCO,WIPRO,TATASTEEL
2017-11-01 09:15:00,76.59426931,433.10001,1033.85,1175.95,535.09998,3239.75,1806.75,502.26001,269.899995,485.77879368,2348.625,626.75,286.54999,923.65002,470.84,3092.9801,1242.334499,420.32501,910.6,3819.3501,275.29999,1258.0,313.39999,254.7213757,1642.55,463.524995,264.75,1024.35,820.45001,1215.3,675.375,8238.4004,150.62494003,731.77002,191.0,118.32188063,428.31439503,647.04999,233.30132814,319.85001,548.70001,1301.42505,225.0518208,437.75,488.5,637.45001,4426.2998,110.08124645,66.65672913
2017-11-02 09:15:00,76.73813532,437.25,1032.85,1178.4,532.15002,3241.1001,1810.2,498.21499,271.42499,489.47329878,2329.32495,636.0,291.20001,1072.9,482.28,3114.04,1288.300776,428.95001,911.05,3735.8501,270.79999,1241.5,316.64999,250.75682194,1627.5,461.45001,266.20001,1019.55,810.54999,1210.95,667.675,8225.7998,150.20827353,728.78501,188.0,121.05,425.63897121,642.75,253.68328665,314.35001,563.45001,1313.07495,223.61932348,434.89999,467.95001,655.15002,4399.1499,109.9687502,66.54363887
2017-11-03 09:15:00,80.85269744,434.85001,1022.7,1172.45,540.09998,3217.45,1836.95,503.26001,266.54999,487.71615996,2329.05005,640.09998,286.54999,1049.75,483.82,3123.51,1282.77287,423.57501,915.35,3689.05,268.89999,1239.5,315.89999,250.52083772,1674.5,463.32501,266.60001,1015.5,816.59998,1235.0,665.375,8219.4004,151.62493964,741.34502,191.85001,118.153125,425.05443031,642.25,253.38125954,325.0,551.25,1310.05005,222.5819808,447.70001,463.45001,659.75,4375.1001,110.45624645,66.80751772
2017-11-06 09:15:00,86.1469666,437.54999,1012.25,1162.35,534.5,3209.8501,1822.0,500.96001,262.100005,479.8766487,2321.5249,654.79999,286.35001,1049.05,478.45,3108.835,1281.478045,422.524995,914.3,3688.8501,272.95001,1240.6,316.10001,250.04886928,1648.0,464.350005,268.0,1009.75,815.34998,1224.7,683.075,8310.2002,149.37494053,759.44502,199.25,118.51875,419.29891088,656.75,254.87190947,329.0,541.20001,1332.775,231.8685792,462.89999,460.45001,783.70001,4427.75,112.44375396,66.60960858
2017-11-07 09:15:00,85.3700959,431.54999,1003.05,1141.45,527.15002,3161.6499,1802.55,498.1,260.70001,463.47676142,2324.5,607.54999,284.64999,1017.0,475.6,3115.985,1251.099466,438.375,911.85,3681.5,266.89999,1234.2,312.45001,250.42644403,1654.3,477.75,264.04999,1013.3,820.29999,1211.05,676.875,8220.2998,148.66659915,769.55,193.8,116.80311938,407.69793747,642.34998,249.61079207,317.20001,527.59998,1355.025,222.2856,451.85001,470.5,753.79999,4373.4502,113.34375021,65.32793151
2017-11-08 09:15:00,87.18280187,429.70001,989.0,1172.2,544.84998,3189.05,1775.7,502.27002,260.100005,446.31096379,2326.75,622.59998,288.04999,1016.6,469.32,3119.5301,1248.559617,439.29999,912.975,3622.55,263.04999,1235.3,305.5,250.52083772,1674.4,476.149995,262.45001,1011.4,876.70001,1218.2,683.5,8232.0,146.95828316,782.875,192.55,117.08436938,399.19953768,631.59998,248.11039933,309.54999,537.79999,1367.5,221.791632,438.20001,489.89999,743.29999,4370.6001,113.39999646,65.32322039
2017-11-09 09:15:00,88.85164183,433.39999,995.70001,1195.6,540.40002,3200.0,1753.0,500.675,261.07501,454.3757481,2378.9751,614.54999,283.25,1009.45,474.02,3085.3301,1222.414119,437.975005,913.925,3597.75,263.29999,1252.9,311.29999,245.47077542,1666.75,477.25,264.0,1005.35,936.34998,1215.9,680.65,8204.7998,148.37494093,779.92998,189.60001,117.0,404.91010107,657.95001,246.18132295,313.70001,533.90002,1368.19995,237.5492112,440.14999,490.25,777.90002,4363.3501,113.43750021,66.28919167
2017-11-10 09:15:00,90.0025699,432.04999,1000.25,1178.6,544.79999,3253.3501,1745.0,502.74502,256.04999,453.65488334,2436.5,609.29999,284.35001,1016.4,469.57,3055.165,1241.139276,433.524995,911.0,3605.1001,264.04999,1290.65,318.5,247.02829015,1660.3,481.024995,270.79999,993.40002,944.45001,1264.95,696.475,8183.5,147.12494143,778.525,191.10001,118.88438063,397.42341447,676.54999,244.66144459,333.54999,527.84998,1354.375,233.30107652,422.54999,491.0,782.04999,4450.8501,113.49374646,66.18081252
2017-11-13 09:15:00,87.93090512,413.35001,996.65002,1174.95,537.34998,3223.0,1728.75,499.83501,250.300005,448.74392177,2441.1499,602.09998,274.95001,1000.4,468.82,3058.41,1220.123275,434.75,906.775,3579.8999,260.89999,1279.5,314.25,243.81888589,1659.2,475.975005,263.85001,994.70001,973.15002,1240.55,705.6,8109.2002,147.45827463,771.98501,184.2,118.6875,393.55643083,665.0,249.40619306,331.04999,532.54999,1379.475,231.57218852,418.10001,490.10001,765.09998,4348.6499,111.97500396,65.12531126
2017-11-14 09:15:00,89.39834417,410.75,985.95001,1155.05,545.65002,3266.55,1754.9,501.43999,246.524995,448.87907659,2394.17505,602.45001,274.14999,1024.05,464.06,3008.9551,1201.846326,434.899995,901.175,3655.2,261.0,1283.9,314.10001,242.16699635,1637.7,474.54999,266.54999,999.20001,946.75,1210.2,714.8,8122.9502,147.54160793,764.06499,182.0,116.409375,398.70493134,660.0,243.5020502,329.10001,526.04999,1357.30005,243.7238112,414.29999,487.89999,774.29999,4361.3999,111.93750021,64.60227409
