date,equity,returns,drawdown
2020-03-03,165071.25904919003,0.0,-0.04507360824236988
2020-03-04,165071.25904919003,0.0,-0.04507360824236988
2020-03-05,167546.25904919003,0.014993524701125915,-0.030755895799794725
2020-03-06,165363.75154919003,-0.01302629800501387,-0.04338155834070935
2020-03-09,161696.25904919003,-0.02217833391926305,-0.06459776157315418
2020-03-11,161696.25904919003,0.0,-0.06459776157315418
2020-03-12,161696.25904919003,0.0,-0.06459776157315418
2020-03-13,161696.25904919003,0.0,-0.06459776157315418
2020-03-16,161696.25904919003,0.0,-0.06459776157315418
2020-03-17,161696.25904919003,0.0,-0.06459776157315418
2020-03-18,161696.25904919003,0.0,-0.06459776157315418
2020-03-19,161696.25904919003,0.0,-0.06459776157315418
2020-03-20,161696.25904919003,0.0,-0.06459776157315418
2020-03-23,161696.25904919003,0.0,-0.06459776157315418
2020-03-24,161696.25904919003,0.0,-0.06459776157315418
2020-03-25,167944.25104919003,0.038640300256416404,-0.028453538219816808
2020-03-26,168012.25904919003,0.000404943899985577,-0.028060116406566436
2020-03-27,160628.50904919003,-0.04394768597116605,-0.07077462519358231
2020-03-30,159312.25904919003,-0.008194373513091158,-0.07838904499258818
2020-03-31,163834.95904919002,0.028388901312381254,-0.05222552254247328
2020-04-01,163458.65904919,-0.0022968235972582463,-0.05440239332717683
2020-04-03,157625.96634919,-0.03568298390509084,-0.08814413750677563
2020-04-07,162436.65904919,0.030519671418494765,-0.06031459620245432
2020-04-08,164340.76564919,0.011722148258561438,-0.04929946458273333
2020-04-09,166921.35904918998,0.01570269792650625,-0.03437090125650825
2020-04-13,164502.85904918998,-0.014488858788211156,-0.04836176490999027
2020-04-15,170067.85904918998,0.0338291992744999,-0.016168605417897046
2020-04-16,168034.66584919,-0.011955187837179193,-0.027930494540240037
2020-04-17,164559.85904918998,-0.020679106792872326,-0.04803202365373702
2020-04-20,166939.85904918998,0.014462822305217005,-0.03426387997158395
2020-04-21,169451.05174918997,0.01504249922278933,-0.019736795136637005
2020-04-22,174469.80174918997,0.029617697548601996,0.0
2020-04-23,169458.35904918998,-0.028723840170370663,-0.02872384017037064
2020-04-24,166947.16634919,-0.014818936723393183,-0.04311712012382622
2020-04-27,169673.70904918996,0.01633176986243101,-0.027489529144388312
2020-04-28,167447.20904918996,-0.013122245116681697,-0.040251049921495155
2020-04-29,167450.85904918998,2.1797914821819475e-05,-0.04023012939563091
2020-04-30,167450.85904918998,0.0,-0.04023012939563091
2020-05-04,177450.19266544998,0.059715033252368155,0.0
2020-05-05,175969.42230181998,-0.008344709810609863,-0.008344709810609911
2020-05-06,181942.40726495,0.03394331176973031,0.0
2020-05-07,175969.42230181998,-0.03282898722139016,-0.03282898722139013
2020-05-08,176634.93557581998,0.003781982490449476,-0.029171163385791118
2020-05-11,178681.39555132997,0.011585816638360003,-0.01792331849754648
2020-05-12,186551.08003622,0.04404311070331479,0.0
2020-05-13,185253.33913207997,-0.006956490972274465,-0.006956490972274511
2020-05-14,179895.94729282998,-0.028919272734027945,-0.03567458704660344
2020-05-15,184637.72937007996,0.02635847081942,-0.01025644378884616
2020-05-18,179296.98867520998,-0.028925511124355485,-0.038885282034291015
2020-05-19,186101.86523083996,0.03795310008221486,-0.0024079989528488182
2020-05-20,182737.63366212999,-0.01807736620230538,-0.02044183487626878
2020-05-21,182891.25140163,0.0008406464307404438,-0.01961837280105492
2020-05-22,182476.48964916996,-0.0022678053175393398,-0.02184168746843453
2020-05-26,175963.09442070997,-0.03569443516248405,-0.056756495933737335
2020-05-27,176620.65061043997,0.0037368983075385387,-0.05323169087979533
2020-05-28,176511.06313045998,-0.0006204681026892311,-0.053819130416241416
2020-05-29,173332.83834874997,-0.018005810657663823,-0.07085588400187032
2020-06-01,175352.49758297997,0.011651913471620423,-0.06002957715959489
2020-06-02,175055.02572543998,-0.0016964221305101335,-0.061624163786926305
2020-06-03,173035.38214772998,-0.011537192773189209,-0.07245038670301916
2020-06-04,179548.37853993996,0.037639679881479315,-0.03753771618433094
2020-06-05,183274.55637168998,0.02075305754388168,-0.017563681024488634
2020-06-08,183525.06887722996,0.0013668700691433777,-0.016220818225241664
2020-06-09,178092.34113172995,-0.02960210165693644,-0.045342749572115766
2020-06-10,177873.15051843997,-0.001230769453066216,-0.046517712554090554
2020-06-11,173097.99461599998,-0.026845849913390674,-0.07211475493793988
2020-06-12,175681.27567943998,0.014923806998288658,-0.058267174624073916
2020-06-15,172737.91028699998,-0.016754007398094406,-0.07404497334745051
2020-06-16,175023.71948970997,0.01323281727162362,-0.06179197967801591
2020-06-17,175961.21948970997,0.005356416848718126,-0.05676654643036075
2020-06-18,178523.71948970997,0.01456286792869066,-0.04303036222010329
2020-06-19,176436.21198970996,-0.011693166073208139,-0.05422036712168148
2020-06-22,175973.71698970997,-0.0026213156289423,-0.05669955405488068
2020-06-23,180211.21948970997,0.02408031479069006,-0.033984582374323995
2020-06-24,178586.21948970997,-0.009017196624058088,-0.04269533333692628
2020-06-25,175173.71448970996,-0.01910844526386668,-0.06098793716070177
2020-06-26,177598.71698970997,0.013843415418027583,-0.0479888030922784
2020-06-29,178001.26379230997,0.0022666087313194527,-0.04583096620105351
2020-06-30,176997.50278842993,-0.005639066726240816,-0.051211589050758524
2020-07-01,180148.58467049996,0.017802973671535938,-0.03432033395077078
2020-07-02,183258.63296552995,0.017263795331605936,-0.01764903784020333
2020-07-03,183361.83248977995,0.0005631359493412091,-0.01709584069854132
2020-07-06,182861.18885257994,-0.0027303590414755607,-0.019779521956794017
2020-07-07,180585.78391257994,-0.01244334543747505,-0.03197674396997252
2020-07-08,180636.78780603997,0.0002824358172330843,-0.03170333953055503
2020-07-09,182090.90518863,0.008049951509054631,-0.023908598367396425
2020-07-10,182421.37667775998,0.001814870922782541,-0.022137118464595366
2020-07-13,183511.65093943995,0.005976680373407595,-0.0162927445726389
2020-07-14,180948.86500332993,-0.013965249198023666,-0.030030461532585914
2020-07-15,182581.36913065996,0.009021908633137787,-0.021279484979606054
2020-07-16,182058.14664796996,-0.0028656948142149474,-0.024084199284065824
2020-07-17,185470.37622833997,0.01874252618295591,-0.005793071836787008
2020-07-20,186948.01296131994,0.007966968973852628,0.0
2020-07-21,186767.65853691997,-0.0009647303629660708,-0.000964730362966093
2020-07-22,185380.46746504994,-0.007427362332091403,-0.008384927293099028
2020-07-23,185800.97773940995,0.002268363437152754,-0.006135583918441072
2020-07-24,184757.73369332997,-0.005614846911856208,-0.011715980465880356
2020-07-27,181915.16309431996,-0.015385394387486095,-0.026921119873262806
2020-07-28,182620.43660148996,0.0038769363431476744,-0.023148554998150044
2020-07-29,181442.16892190996,-0.006452003409405771,-0.02945120385178498
2020-07-30,179651.30558000997,-0.009870160572599596,-0.03903067631331112
2020-07-31,180306.09094158997,0.003644757044575897,-0.03552817660118273
2020-08-03,178391.51910997,-0.010618453440046083,-0.04576937575217937
2020-08-04,178591.49950072996,0.0011210196076456569,-0.04469966451218161
2020-08-05,176835.18256520995,-0.009834269494516601,-0.05409434545957095
2020-08-06,179467.68758270994,0.01488677184773013,-0.04001286379094971
2020-08-07,178736.52576385994,-0.0040740582814554616,-0.043923907333312896
2020-08-10,178858.07710715997,0.0006800587780284584,-0.043273719394031726
2020-08-11,180288.78592705,0.007999128935244126,-0.03562074251972799
2020-08-12,180872.34052923997,0.003236777036293992,-0.0324992618848377
2020-08-13,179654.94950722996,-0.006730664392620045,-0.03901118465270306
2020-08-14,178074.73840901995,-0.008795811651971297,-0.04746386127214893
2020-08-17,178399.85138423997,0.00182571081179006,-0.04572480574505281
2020-08-18,179741.77253452,0.007521985808103482,-0.03854676127684194
2020-08-19,179550.42094780997,-0.0010645916306031289,-0.039570316348002885
2020-08-20,177549.68552457998,-0.011143028307416425,-0.050272411500220104
2020-08-21,177025.02940379997,-0.0029549819771850228,-0.05307883940747239
2020-08-24,177300.29776093998,0.0015549685717723971,-0.051606406762804674
2020-08-25,175955.60121143996,-0.007584288162409747,-0.05879929706529877
2020-08-26,178169.46900699998,0.012581968293806645,-0.04695713966286588
2020-08-27,177000.43321446,-0.006561369908410275,-0.05321040640810724
2020-08-28,176798.28561226,-0.0011420740533164553,-0.054291710236898605
2020-08-31,171416.57115944996,-0.030439856552754052,-0.08307893491803776
2020-09-01,175022.89411147998,0.021038356604831776,-0.06378842257236132
2020-09-02,176085.13154569996,0.006069134210198834,-0.0581064288598111
2020-09-03,174046.37922314997,-0.011578219606922735,-0.06901187947282089
2020-09-04,171020.34550647996,-0.017386364083967765,-0.08519837789415528
2020-09-07,171645.66203498997,0.003656386768826403,-0.08185350934698654
2020-09-08,172326.58072564995,0.003967002035397682,-0.07821122034977285
2020-09-09,173935.69202321995,0.009337568765040105,-0.06960395423294644
2020-09-10,174709.44298764996,0.004448488722640809,-0.06546509791576212
2020-09-11,177379.64319642994,0.015283662766692796,-0.05118198162860239
2020-09-14,177889.49974582996,0.0028743802852022604,-0.04845471782235101
2020-09-15,178478.63186438996,0.0033117869205419037,-0.04530340260253164
2020-09-16,179530.39665682998,0.005892945174743147,-0.03967742789555449
2020-09-17,176899.98041592998,-0.0146516483552811,-0.05374773652966786
2020-09-18,176257.91700649998,-0.0036295278717407564,-0.05718218549363117
2020-09-21,176669.93334288997,0.0023375763391939586,-0.0549782768782706
2020-09-22,179569.14405014995,0.016410323207815214,-0.03947016496343666
2020-09-23,176685.22335975,-0.01606022407499208,-0.054896489344839074
2020-09-24,174105.73726419,-0.014599331208971056,-0.06869436852365506
2020-09-25,177858.48681519,0.021554427843498036,-0.048620608489754774
2020-09-28,178270.20508747,0.002314864360157376,-0.046418294243359484
2020-09-29,181754.33429306996,0.01954409153167469,-0.027781406103121124
2020-09-30,181773.43718371,0.00010510280656772508,-0.027679223200305334
2020-10-01,183381.87826546998,0.008848603551103063,-0.01907554212190427
2020-10-05,188829.67216618996,0.029707373227105816,0.0
2020-10-06,192428.24209570998,0.019057227014369404,0.0
2020-10-07,195094.44039514998,0.01385554568499292,0.0
2020-10-08,197205.75453347,0.010822010786384784,0.0
2020-10-09,200457.12405386998,0.01648719393656517,0.0
2020-10-12,201027.55331706998,0.002845642258374914,0.0
2020-10-13,202593.70811354998,0.007790746943080906,0.0
2020-10-14,202071.33004514998,-0.0025784515879793135,-0.0025784515879792814
2020-10-15,198814.02163279,-0.016119597033543376,-0.018656485020953958
2020-10-16,201057.83875939,0.011286010454254258,-0.007581031851685901
2020-10-19,201258.37534419002,0.0009974074427410162,-0.006591185786537496
2020-10-20,203556.03143779,0.011416449574684906,0.0
2020-10-21,205919.23142779,0.0116095797963236,0.0
2020-10-22,204033.68201779,-0.00915674265548716,-0.009156742655487165
2020-10-23,203862.78227779001,-0.0008376055282142136,-0.009986678445432667
2020-10-26,201055.13227779005,-0.0137722539083871,-0.023621393282567866
2020-10-27,202054.88227779,0.004972516685715078,-0.0187663343690903
2020-10-28,198810.93171779,-0.016054799188371716,-0.0345198438276644
2020-10-29,197458.43138779,-0.006802947495461842,-0.04108795463801512
2020-10-30,196651.93204779,-0.004084400622104245,-0.04500453559263483
2020-11-02,202486.78204779,0.029670951814406932,-0.01666891118522671
2020-11-03,207675.73171779,0.025626115529730376,0.0
2020-11-04,210631.78171779,0.014233969349952469,0.0
2020-11-05,213640.48171779,0.01428416915748798,0.0
2020-11-06,214527.18031779001,0.004150424081009518,0.0
2020-11-09,217336.53221779,0.013095552255142362,0.0
2020-11-10,217235.63221779,-0.0004642569703784405,-0.0004642569703784712
2020-11-11,220677.17656778998,0.01584244865754636,0.0
2020-11-12,219306.77886779,-0.006209965712421606,-0.006209965712421551
2020-11-13,221365.17846779,0.009385936953827168,0.0
2020-11-14,222227.67840779,0.0038962764874308498,0.0
2020-11-17,223232.87916779003,0.004523292360348874,0.0
2020-11-18,222973.52720779,-0.0011618000044030241,-0.0011618000044029831
2020-11-19,218719.57775779002,-0.019078271323374252,-0.020217906192069725
2020-11-20,221141.18260779002,0.011071733380363824,-0.00937002007857371
2020-11-23,224107.97970779001,0.013415850747537261,0.0
2020-11-24,224892.03093779003,0.0034985422251465614,0.0
2020-11-25,221624.98063779002,-0.014527194611461125,-0.014527194611461083
2020-11-26,223593.38067779003,0.00888167044317556,-0.005774549923288431
2020-11-27,222644.32693779003,-0.004244552039613603,-0.009994591585247238
2020-12-01,226472.46693687004,0.017193970543653903,0.0
2020-12-02,226162.10691807006,-0.0013704094939120948,-0.0013704094939121123
2020-12-03,225512.41150761003,-0.0028726979037889677,-0.004239170625220558
2020-12-04,228966.82386386005,0.015318058696443204,0.0
2020-12-07,230186.03420056,0.005324834035453474,0.0
2020-12-08,231580.10349597005,0.006056272268001317,0.0
2020-12-09,233657.69850642004,0.008971388211190368,0.0
2020-12-10,232641.10519405003,-0.004350780303273738,-0.004350780303273751
2020-12-11,233842.21751281002,0.005162941079385419,0.0
2020-12-14,235302.68188241002,0.006245511974414919,0.0
2020-12-15,232758.01335577003,-0.010814447613953115,-0.01081444761395307
2020-12-16,233713.46233497,0.004104902621503204,-0.0067539372468104816
2020-12-17,234389.50365449002,0.002892607523613977,-0.003880866212890633
2020-12-18,236627.72793625004,0.009549166011543653,0.0
2020-12-21,231666.87591625002,-0.020964795898038346,-0.02096479589803831
2020-12-22,235373.32575625004,0.015999049606642668,-0.005301163100961496
2020-12-23,241009.52147062,0.02394577081434779,0.0
2020-12-24,243050.08805920003,0.008466746774686174,0.0
2020-12-28,245780.81410795002,0.011235239906948191,0.0
2020-12-29,247402.46499454998,0.00659795555029663,0.0
2020-12-30,247745.41518096003,0.001386203595092006,0.0
2020-12-31,246202.33330511,-0.006228498213470157,-0.006228498213470186
2021-01-01,248126.26242641002,0.007814422777690622,0.0
2021-01-04,249990.59115113,0.0075136291760848906,0.0
2021-01-05,249235.12849146003,-0.003021964371504149,-0.0030219643715041753
2021-01-06,246336.29899352003,-0.011630902575755164,-0.01461771877406698
2021-01-07,245726.55119268005,-0.0024752657376573284,-0.017056801773280176
2021-01-08,246978.42143373002,0.005094566439702186,-0.012049132343460878
2021-01-11,249837.05876367,0.011574441659094603,-0.0006141526637183836
2021-01-12,254159.35794164005,0.017300472553428037,0.0
2021-01-13,260556.38154765,0.02516934122677017,0.0
2021-01-14,261821.66428187006,0.004856080387302564,0.0
2021-01-15,264514.04744125006,0.010283271121833026,0.0
2021-01-18,264487.39999520004,-0.00010074113759850345,-0.00010074113759850936
2021-01-19,264297.92879817006,-0.0007163713546786132,-0.0008170403242118997
2021-01-20,264932.58347300004,0.002401285086553351,0.0
2021-01-21,260341.58750471007,-0.017328921600003322,-0.017328921600003364
2021-01-22,258103.45225704007,-0.008596917876708798,-0.025776864160825037
2021-01-25,255912.78440636006,-0.008487557339986185,-0.03404563888820116
2021-01-27,256609.78756008006,0.0027235964601644014,-0.03141476900959663
2021-01-28,253639.01379335005,-0.011577008792131416,-0.04262808874470112
2021-01-29,255436.40776680005,0.007086425493336712,-0.03584374402617699
2021-02-01,271519.07450724003,0.06296152878536643,0.0
2021-02-02,279101.24683379004,0.027925007995516893,0.0
2021-02-03,281295.09087719006,0.007860387828029003,0.0
2021-02-04,284056.94580031006,0.009818354506320848,0.0
2021-02-05,286981.2671850401,0.010294842030674545,0.0
2021-02-08,290354.95533368003,0.01175577828383001,0.0
2021-02-09,289541.59218214004,-0.0028012718109297063,-0.0028012718109297007
2021-02-10,287909.7237347901,-0.0056360415615984705,-0.00842152528817642
2021-02-11,288386.9999871401,0.0016577288399945989,-0.0067777570535288625
2021-02-12,288054.80809030007,-0.0011518962257482945,-0.007921846006508146
2021-02-15,290758.29508439003,0.009385321536596214,0.0
2021-02-16,289593.83842714,-0.004004895739645353,-0.0040048957396452995
2021-02-17,286533.32905039005,-0.010568282092507264,-0.014530852964224884
2021-02-18,284487.7255985901,-0.007139146634631888,-0.02156626170881885
2021-02-19,281971.33785227005,-0.008845329762559473,-0.030220830774818117
2021-02-22,280297.43476727,-0.005936429914295216,-0.03597785684526684
2021-02-23,280301.12130502006,1.3152235064595175e-05,-0.035965177799432584
2021-02-24,293219.92731070006,0.04608902720593089,0.0
2021-02-25,293029.88727027003,-0.0006481143426131375,-0.0006481143426130845
2021-02-26,285244.74882561003,-0.02656772835420551,-0.02719862377102159
2021-03-01,287419.5925806101,0.007624483058686016,-0.01978151615849721
2021-03-02,288003.66163561004,0.0020321128763556295,-0.01778960155584102
2021-03-03,301112.1626976101,0.04551505000858391,0.0
2021-03-04,297518.66788661,-0.011934073930480182,-0.011934073930480227
2021-03-05,297905.4640106101,0.0013000734600878694,-0.010649515643180025
2021-03-08,299594.0953676101,0.005668346374942068,-0.005041534411628865
2021-03-09,299587.27280961,-2.2772671776860598e-05,-0.00506419227419735
2021-03-10,298348.04527161,-0.0041364492102022865,-0.00917969371026675
2021-03-12,292308.5268926101,-0.020243197415627967,-0.029237064773902748
2021-03-15,288400.16666361,-0.013370667871197561,-0.04221681356247973
2021-03-16,287269.9094426101,-0.0039190588343808175,-0.0459704222207091
2021-03-17,281103.2856129301,-0.02146630617054579,-0.06644991323307588
2021-03-18,283499.99351211,0.008526075723213511,-0.05849039450188857
2021-03-19,288563.1411683,0.017859427767407343,-0.04167557171017487
2021-03-22,290663.39928209,0.007278331200882837,-0.034700569123184775
2021-03-23,288898.05340268,-0.006073505930813017,-0.040563320941625534
2021-03-24,287035.00182043004,-0.006448820129823174,-0.046750555510827865
2021-03-25,282468.65220283007,-0.01590868566077075,-0.06191550127951042
2021-03-26,282017.92399423,-0.00159567514867609,-0.06341237940147695
2021-03-30,288742.68029183,0.02384513793434473,-0.04107931840070535
2021-03-31,291022.76791223,0.007896607519524146,-0.03350709813576118
2021-04-01,293615.73394263,0.008909839078920623,-0.02489580190923185
2021-04-05,288714.67896683,-0.016692072015315085,-0.04117231140619905
2021-04-06,288885.05015242996,0.0005901022636245479,-0.04060650501673402
2021-04-07,290220.6517914301,0.0046232978767692945,-0.036170943108391626
2021-04-08,291120.99242823,0.003102262472509887,-0.033180892395282144
2021-04-09,291136.1032036301,5.190548188926947e-05,-0.03313070918360217
2021-04-12,286099.16226923,-0.01730098355708587,-0.049858498885868
2021-04-13,285094.06226923,-0.0035131175919143054,-0.053196457708239914
2021-04-15,290307.71226923,0.018287473118526076,-0.035881813380054015
2021-04-16,288165.70326922997,-0.007378408872629416,-0.04299547156247396
2021-04-19,285164.21226923,-0.010415850900881596,-0.052963488042147705
2021-04-20,283611.71226923,-0.005444231545206124,-0.05811937409501063
2021-04-22,297903.01740923,0.05039039123473654,-0.010657640859239747
2021-04-23,293122.82254923,-0.01604614448544983,-0.02653277129958821
2021-04-26,287825.41282923,-0.018072320926529994,-0.04412558346812185
2021-04-27,296463.26415923,0.03001073200970228,-0.015439092518653025
2021-04-28,307260.91754923,0.0364215560421024,0.0
2021-04-29,307311.83117923,0.00016570161413986817,0.0
2021-04-30,301093.96761923004,-0.020233075752861596,-0.020233075752861575
2021-05-03,305224.46891923004,0.013718313032506702,-0.006792326387143151
2021-05-04,305499.15920923,0.0008999615626250623,-0.005898477657187369
2021-05-05,305911.45698923,0.00134958728222756,-0.004556850885390345
2021-05-06,306902.36800923,0.003239208592422438,-0.0013324028835101898
2021-05-07,308240.26410923,0.004359354112118741,0.0
2021-05-10,311151.06272923003,0.009443278373809427,0.0
2021-05-11,309454.36808923003,-0.00545296109586646,-0.005452961095866478
2021-05-12,307356.26892923005,-0.006779995296091634,-0.01219598534137835
2021-05-14,306078.26762923005,-0.004158045334335614,-0.01630331921576767
2021-05-17,310374.16188923,0.014035280234935943,-0.0024968606347846273
2021-05-18,313118.66448923,0.008842561453229036,0.0
2021-05-19,312359.66616923,-0.0024239957756529984,-0.0024239957756530344
2021-05-20,311217.06050923,-0.0036579807950651855,-0.006073109640723514
2021-05-21,319095.46852923004,0.025314833342069853,0.0
2021-05-24,324585.86168923,0.01720611447510123,0.0
2021-05-25,324702.36170923,0.0003589189602828391,0.0
2021-05-26,331391.40772923,0.02060054625038421,0.0
2021-05-27,331535.32012923004,0.00043426714345473627,0.0
2021-05-28,329057.11050923006,-0.007474949031174072,-0.007474949031174089
2021-05-31,329348.82012923004,0.0008865014937635696,-0.006595074090892392
2021-06-01,334955.75488923,0.017024304983998206,0.0
2021-06-02,334748.50768923,-0.0006187300769575632,-0.0006187300769575377
2021-06-03,337984.74980307004,0.009667681974685483,0.0
2021-06-04,339738.56101623,0.005189024694699507,0.0
2021-06-07,332989.85344471,-0.01986441442305864,-0.01986441442305869
2021-06-08,334858.1655337501,0.005610717773267826,-0.014365150272849942
2021-06-09,332276.19929322996,-0.007710626486902572,-0.021965012451570298
2021-06-10,336631.88214123005,0.013108621253237196,-0.009144322227383457
2021-06-11,337027.08999407,0.0011740060101441685,-0.007981051706492902
2021-06-14,338067.93853970995,0.0030883230949128038,-0.004917376677886929
2021-06-15,338809.95242323,0.0021948661760862187,-0.002733303485545991
2021-06-16,337743.73933575,-0.00314693556034662,-0.005871637515956675
2021-06-17,337146.76247907,-0.0017675438125192011,-0.007628802951915197
2021-06-18,341210.00421907,0.012051848607777416,0.0
2021-06-21,342687.90365159005,0.004331348478197494,0.0
2021-06-22,341126.33101287007,-0.00455683618266145,-0.004556836182661499
2021-06-23,339863.04861339,-0.003703268509731017,-0.008243229504453307
2021-06-24,342567.68045423,0.007958005001940105,-0.00035082416414174925
2021-06-25,341938.52675423,-0.0018365821876883404,-0.0021867620344192635
2021-06-28,341911.23165423,-7.982458209410126e-05,-0.002266412059147879
2021-06-29,343301.68363423,0.00406670460421199,0.0
2021-06-30,342182.03413423005,-0.0032614156975497854,-0.003261415697549766
2021-07-01,341969.18201423006,-0.0006220435287859205,-0.003881430483806331
2021-07-02,342608.53275423,0.0018696150812016477,-0.002019072183573932
2021-07-05,343984.23411423,0.004015373899011632,0.0
2021-07-06,345588.73235423,0.004664452846601108,0.0
2021-07-07,346642.87949423,0.003050293719991659,0.0
2021-07-08,342504.18203423003,-0.011939369607241068,-0.011939369607241068
2021-07-09,340724.9310542301,-0.00519482994173226,-0.017072176554252277
2021-07-12,340300.67869423004,-0.001245146220111848,-0.01829606541825851
2021-07-13,340414.98203423,0.00033588925076077913,-0.017966321619202957
2021-07-14,339725.4866942301,-0.002025455330666337,-0.019955386967973186
2021-07-15,341163.1894342301,0.004231954316968878,-0.015807882937030268
2021-07-16,341131.27991423005,-9.35315443995055e-05,-0.015899935945724985
2021-07-19,335583.52749423,-0.01626280774191946,-0.03190416608625028
2021-07-20,333856.97889423004,-0.005144914629427566,-0.03688493650484104
2021-07-22,333849.21238623,-2.3262979332527856e-05,-0.03690734143065795
2021-07-23,336042.8534662301,0.006570754096799414,-0.03057909639876598
2021-07-26,335937.42623423005,-0.00031373151046831804,-0.03088323428313236
2021-07-27,336705.02805423003,0.0022849547566181627,-0.02866884631958915
2021-07-28,337697.67397423007,0.002948117305335174,-0.025805248136212756
2021-07-29,337300.20591694006,-0.0011769937666800123,-0.026951869286688825
2021-07-30,333355.2340654401,-0.01169572915253847,-0.038332376675895556
2021-08-02,334436.9996309401,0.003245083487387612,-0.03521168495109116
2021-08-03,341869.00079748,0.022222425074801322,-0.013771748906873016
2021-08-04,340621.30832119007,-0.003649621560830152,-0.017371108795962265
2021-08-05,346177.86793447006,0.016313012361635515,-0.0013414715468507044
2021-08-06,343915.40306438005,-0.006535556081587179,-0.007868260365911602
2021-08-09,339887.03948388016,-0.011713239781080076,-0.019489337326665808
2021-08-10,347903.09089550003,0.023584457423831973,0.0
2021-08-11,347066.10041947005,-0.002405815004044909,-0.002405815004044879
2021-08-12,348666.5047914901,0.004611237945987057,0.0
2021-08-13,349069.0080177801,0.0011544074947225091,0.0
2021-08-16,349940.13355746015,0.0024955682677956226,0.0
2021-08-17,351672.1248084301,0.004949393010063474,0.0
2021-08-18,349462.4000108901,-0.006283480098809968,-0.006283480098809994
2021-08-20,352621.93570365006,0.009041132014950604,0.0
2021-08-23,357244.0408133201,0.013107820704479689,0.0
2021-08-24,361956.92604774004,0.013192341077797654,0.0
2021-08-25,362917.8825449501,0.0026548918615894035,0.0
2021-08-26,362898.2613041001,-5.406523567375032e-05,-5.4065235673758535e-05
2021-08-27,363008.2060041001,0.0003029628734094736,0.0
2021-08-30,369530.18693243014,0.017966483458107696,0.0
2021-08-31,377068.9238595501,0.020400868978258657,0.0
2021-09-01,373671.3634091601,-0.009010449377831797,-0.009010449377831778
2021-09-02,379274.9586902501,0.014996052226122103,0.0
2021-09-03,380611.6059415501,0.0035242169847327087,0.0
2021-09-06,380917.3131308201,0.0008031998617428204,0.0
2021-09-07,380686.60500026005,-0.0006056645959823248,-0.0006056645959823452
2021-09-08,378721.3903873201,-0.005162289891809113,-0.005764827871569808
2021-09-09,380294.6621961701,0.004154166753668198,-0.0016346091741863125
2021-09-13,381908.3649850701,0.004243295921065426,0.0
2021-09-14,383431.35821301007,0.003987849881213146,0.0
2021-09-15,383941.34722175007,0.0013300659891690714,0.0
2021-09-16,381766.6819668401,-0.005664055905012844,-0.005664055905012877
2021-09-17,381008.5845008701,-0.001985761203844083,-0.00763856964638437
2021-09-20,379780.6929396601,-0.003222739883455783,-0.01083669240678818
2021-09-21,383451.75524627016,0.009666268914816367,-0.001275173874922986
2021-09-22,383214.32886877016,-0.0006191818768634949,-0.0018935661872333124
2021-09-23,386390.64055325015,0.008288603648658688,0.0
2021-09-24,389046.5630070801,0.0068736718105466554,0.0
2021-09-27,388070.11756505014,-0.0025098420982894165,-0.002509842098289411
2021-09-28,381099.2015143601,-0.01796303228506524,-0.020427790008712643
2021-09-29,378245.2213575101,-0.007488811693935005,-0.027763621829949098
2021-09-30,377783.10987381,-0.001221724578678196,-0.02895142690944453
2021-10-01,375615.0818139401,-0.005738816805743729,-0.034524096779890066
2021-10-04,377518.4293518001,0.005067281986304462,-0.02963175812729181
2021-10-05,382089.1168012401,0.0121071902563481,-0.01788332520422092
2021-10-06,382388.7525019301,0.0007842037040952654,-0.017113145669992308
2021-10-07,384028.4544333202,0.004288049584779019,-0.01289847810239769
2021-10-08,384923.17910943006,0.0023298395360575874,-0.010598689950578012
2021-10-11,383881.88090464,-0.0027052104453653136,-0.013275228709181809
2021-10-12,385185.0650211501,0.0033947528688749173,-0.009925541961052445
2021-10-13,387084.93255224003,0.004932349936739078,-0.005042148270577014
2021-10-14,392613.1311778801,0.01428161667050687,0.0
2021-10-18,391838.1119199601,-0.0019740023865091327,-0.0019740023865091856
2021-10-19,391483.2018726701,-0.0009057568329712273,-0.0028779712533304885
2021-10-20,394973.4437979001,0.008915432152731828,0.0
2021-10-21,394403.4630893701,-0.001443086155487605,-0.0014430861554875715
2021-10-22,394358.5160693701,-0.00011396203179336872,-0.0015568837302506484
2021-10-25,392440.2108293701,-0.004864368745272851,-0.006413679218966021
2021-10-26,394630.92270497006,0.005582281874148887,-0.0008672003100677145
2021-10-27,392391.32720217004,-0.005675164752546147,-0.006537443557980789
2021-10-28,385030.6556693701,-0.018758496996564733,-0.025173307939197927
2021-10-29,383291.31388697005,-0.00451741116399218,-0.029577000920870945
2021-11-01,390316.5203869701,0.01832863476283131,-0.011790472205298146
2021-11-02,391282.6703569701,0.0024752986859029047,-0.009344358459751276
2021-11-03,386972.01748697006,-0.011016723194174238,-0.020258137443347254
2021-11-04,388536.86486697005,0.004043825675464241,-0.01629623214421354
2021-11-08,389907.91780697013,0.0035287589517909446,-0.012824978667482022
2021-11-09,388182.56957697007,-0.004425014602689403,-0.017193242552288636
2021-11-10,389438.8726169701,0.0032363715902266055,-0.014012514683802234
2021-11-11,386123.3674069701,-0.008513544597436473,-0.022406763112555968
2021-11-12,390904.9771503301,0.012383632141900858,-0.010300608082531679
2021-11-15,388419.97716681013,-0.006357043600814238,-0.0165921702686504
