,portfolio,investment,cash
2024-03-26,478829.67516296986,477961.39999999997,868.2751629698905
2024-03-27,483439.47516296984,482571.19999999995,868.2751629698905
2024-03-28,484936.67516296986,484068.39999999997,868.2751629698905
2024-04-01,480503.42516296986,480394.19999,109.22517296989054
2024-04-02,476926.12519296986,476816.90002,109.22517296989054
2024-04-03,483806.07516296994,483696.8499900001,109.22517296989054
2024-04-04,476367.42516296986,476258.19999,109.22517296989054
2024-04-05,470127.97517296986,470018.75,109.22517296989054
2024-04-08,475529.32516296994,475420.0999900001,109.22517296989054
2024-04-09,475426.7251829699,475317.50001,109.22517296989054
2024-04-10,485271.8751629699,485162.64999000006,109.22517296989054
2024-04-12,483742.22516296984,483632.99999,109.22517296989054
2024-04-15,483339.4251729698,483230.19999999995,109.22517296989054
2024-04-16,480142.2251829699,480033.00001,109.22517296989054
2024-04-18,481534.0251629699,744.79999,480789.22517296986
2024-04-19,493003.4321829698,490975.95001,2027.4821729698451
2024-04-22,500662.43915296986,498634.95698,2027.4821729698451
2024-04-23,507916.4286729698,505888.94649999996,2027.4821729698451
2024-04-24,509227.6286529699,507200.14648000005,2027.4821729698451
2024-04-25,508456.5286929699,505658.39650000003,2798.132192969845
2024-04-26,491336.3231029698,490755.89697,580.4261329698193
2024-04-29,500178.0761329698,499597.65,580.4261329698193
2024-04-30,498204.27613296977,497623.85,580.4261329698193
2024-05-02,495942.92310296977,495362.49697,580.4261329698193
2024-05-03,491383.57916296984,490803.15303000004,580.4261329698193
2024-05-06,485339.62310296984,484759.19697000005,580.4261329698193
2024-05-07,484066.18219296983,483485.75606000004,580.4261329698193
2024-05-08,487221.02310296975,486640.59696999996,580.4261329698193
2024-05-09,487488.9731029698,486908.54697,580.4261329698193
2024-05-10,491552.5200729698,490972.09394,580.4261329698193
2024-05-13,486119.4731029698,485539.04697,580.4261329698193
2024-05-14,488659.12916296977,488078.70303,580.4261329698193
2024-05-15,494082.62310296984,493502.19697000005,580.4261329698193
2024-05-16,498134.97916296974,497554.55302999995,580.4261329698193
2024-05-17,499801.12007296976,499220.69393999997,580.4261329698193
2024-05-18,501372.34574561985,501204.4200279,167.92571771981926
2024-05-21,503649.4055223999,503481.47980468004,167.92571771981926
2024-05-22,500721.7135404699,500553.78782275005,167.92571771981926
2024-05-23,510058.5762078198,509629.55914009997,429.0170677198217
2024-05-24,507989.8062829098,507560.78921519,429.0170677198217
2024-05-27,507108.6788601498,506679.66179243,429.0170677198217
2024-05-28,504595.01339794986,504165.99633023003,429.0170677198217
2024-05-29,500343.2627342999,249669.74566658,250673.51706771983
2024-05-30,501306.1486624798,250632.63159475997,250673.51706771983
2024-05-31,504743.13606997987,504301.79394,441.3421299798356
2024-06-03,521509.98909997987,259413.0,262096.98909997984
2024-06-04,519001.98909997987,0.0,519001.98909997987
2024-06-05,532779.8390999798,530209.5,2570.339099979843
2024-06-06,533483.2476706199,533382.24744086,101.00022975984302
2024-06-07,538981.2283703599,538083.4303006,897.7980697598423
2024-06-10,537103.9398624798,536206.14179272,897.7980697598423
2024-06-11,536829.3517961998,535931.55372644,897.7980697598423
2024-06-12,536511.8293246998,535614.03125494,897.7980697598423
2024-06-13,534030.9064021398,363952.50833238,170078.39806975983
2024-06-14,535708.3694002399,533793.9713304801,1914.3980697598308
2024-06-18,539381.8778458198,537467.47977606,1914.3980697598308
2024-06-19,540603.5530524198,350712.79784,189890.75521241984
2024-06-20,542298.5052124198,541095.1499999999,1203.3552124198468
2024-06-21,538453.9041324198,537250.54892,1203.3552124198468
2024-06-24,539793.7562924199,538590.40108,1203.3552124198468
2024-06-25,544558.5052124198,449735.14999999997,94823.35521241985
2024-06-26,545939.4598524199,544872.10464,1067.3552124198468
2024-06-27,546462.6984124199,545395.3432,1067.3552124198468
2024-06-28,544759.5562924199,543692.20108,1067.3552124198468
2024-07-01,549561.85474524,549299.30009528,262.55464995984676
2024-07-02,547713.3357241797,546638.99536,1074.3403641798468
2024-07-03,556074.9982441799,555000.6578800001,1074.3403641798468
2024-07-04,552784.3925347098,552115.94502764,668.4475070698468
2024-07-05,549562.8964272998,548489.5,1073.396427299847
2024-07-08,550618.9921982797,550367.1040161599,251.88818211984687
2024-07-09,552544.9319820597,552293.0437999399,251.88818211984687
2024-07-10,551025.6688072399,550773.78062512,251.88818211984687
2024-07-11,550916.9693405199,550665.0811584,251.88818211984687
2024-07-12,551810.4176900198,551558.5295079,251.88818211984687
2024-07-15,549898.0778408397,545748.2927787199,4149.785062119847
2024-07-16,550929.4388694199,550851.1517373,78.2871321198345
2024-07-18,558343.9597102198,556587.5870299999,1756.3726802198344
2024-07-19,556309.2674066898,554997.48899554,1311.7784111498345
2024-07-22,553358.9221816699,552047.14377052,1311.7784111498345
2024-07-23,551984.9970914498,550673.2186802999,1311.7784111498345
2024-07-24,548535.1324857898,368333.95200463996,180201.18048114984
2024-07-25,546254.7623634798,366053.58188232995,180201.18048114984
2024-07-26,552413.4255602199,552122.69933907,290.7262211498455
2024-07-29,554680.6706395498,554389.9444184001,290.7262211498455
2024-07-30,552992.8041577497,552702.0779366,290.7262211498455
2024-07-31,554712.6050226099,554421.87880146,290.7262211498455
2024-08-01,553169.95422676,552879.22800561,290.7262211498455
2024-08-02,545020.2472971298,544729.5210759799,290.7262211498455
2024-08-05,538956.8186433698,269680.09242222,269276.72622114985
2024-08-06,541584.3169149999,272307.59069385,269276.72622114985
2024-08-07,541802.5609141599,272525.83469301,269276.72622114985
2024-08-08,540491.6847910499,271214.9585699,269276.72622114985
2024-08-09,542610.9745090099,273334.24828785995,269276.72622114985
2024-08-12,542015.1453099498,272738.4190888,269276.72622114985
2024-08-13,541549.0027908799,272272.27656973,269276.72622114985
2024-08-14,542318.9319614498,273042.2057403,269276.72622114985
2024-08-16,546620.9918829298,277344.26566178,269276.72622114985
2024-08-19,547781.5133775598,547393.78715641,387.7262211498455
2024-08-20,551984.0957259597,551178.4695048099,805.6262211498106
2024-08-21,556959.4946596498,555681.9,1277.5946596498106
2024-08-22,553054.0796490798,552255.86334185,798.2163072298106
2024-08-23,551496.7581701799,550698.5418629501,798.2163072298106
2024-08-26,554991.0746953698,554192.85838814,798.2163072298106
2024-08-27,550922.1863172998,550123.97001007,798.2163072298106
2024-08-28,551469.1266067198,550670.91029949,798.2163072298106
2024-08-29,553342.5326332399,552544.31632601,798.2163072298106
2024-08-30,556251.7282163599,555453.51190913,798.2163072298106
2024-09-02,554351.0551018998,553552.83879467,798.2163072298106
2024-09-03,553997.5158429297,553199.2995356999,798.2163072298106
2024-09-04,554459.1787448998,553660.96243767,798.2163072298106
2024-09-05,554008.8730481898,553210.65674096,798.2163072298106
2024-09-06,552478.1894478598,551679.9731406299,798.2163072298106
2024-09-09,552852.5260040298,360896.6096968,191955.91630722978
2024-09-10,554778.4722872599,552519.9059800301,2258.566307229805
2024-09-11,553996.3802399099,551737.8139326801,2258.566307229805
2024-09-12,559855.3415148299,557596.7752076001,2258.566307229805
2024-09-13,561709.1082714798,559450.54196425,2258.566307229805
2024-09-16,555556.2124450598,553297.64613783,2258.566307229805
2024-09-17,555407.1502565298,554408.5339493,998.6163072298048
2024-09-18,558258.4226817798,192998.75637455,365259.6663072298
2024-09-19,558881.9722249698,193622.30591773998,365259.6663072298
2024-09-20,560938.7274367597,195679.06112953,365259.6663072298
2024-09-23,565858.5094757997,562380.84316857,3477.6663072297815
2024-09-24,563434.2797830998,439388.11347587,124046.16630722978
2024-09-25,565321.5508379198,441275.38453069,124046.16630722978
2024-09-26,567778.9093096798,344412.74300245,223366.16630722978
2024-09-27,561769.0121128397,556242.84580561,5526.1663072297815
2024-09-30,556817.8172000499,551291.6508928201,5526.1663072297815
2024-10-01,554548.6265231399,549022.4602159101,5526.1663072297815
2024-10-03,547863.5699409097,94327.55363368,453536.01630722976
2024-10-04,546411.0857216398,92875.06941441,453536.01630722976
2024-10-07,545920.3129018798,92384.29659464999,453536.01630722976
2024-10-08,545453.6890438998,91917.67273667,453536.01630722976
2024-10-09,545593.1000696498,1708.2837624200001,543884.8163072298
2024-10-10,545592.7804475598,1707.96414033,543884.8163072298
2024-10-11,545587.1771875898,0.0,545587.1771875898
2024-10-14,548687.9771875897,547678.7999999999,1009.1771875898121
2024-10-15,555680.9271875898,554671.75,1009.1771875898121
2024-10-16,561075.0271875898,560065.85,1009.1771875898121
2024-10-17,550480.6271875899,549471.4500000001,1009.1771875898121
2024-10-18,552644.7271875897,551635.5499999999,1009.1771875898121
2024-10-21,547702.8271875898,546693.65,1009.1771875898121
2024-10-22,547605.9271875898,546596.75,1009.1771875898121
2024-10-23,545522.5771875898,544513.4,1009.1771875898121
2024-10-24,543148.5271875898,542139.35,1009.1771875898121
2024-10-25,539127.1771875898,538118.0,1009.1771875898121
2024-10-28,538271.2271875897,537262.0499999999,1009.1771875898121
2024-10-29,534120.6771875898,0.0,534120.6771875898
2024-10-30,534120.6771875898,0.0,534120.6771875898
2024-10-31,534120.6771875898,0.0,534120.6771875898
2024-11-01,533359.4864829498,533159.71291008,199.7735728698317
2024-11-04,536784.8446307898,0.0,536784.8446307898
2024-11-05,536784.8446307898,0.0,536784.8446307898
2024-11-06,536784.8446307898,0.0,536784.8446307898
2024-11-07,536784.8446307898,0.0,536784.8446307898
2024-11-08,536784.8446307898,0.0,536784.8446307898
2024-11-11,545897.1446307898,545009.2999999999,887.8446307898266
2024-11-12,549120.1446307898,0.0,549120.1446307898
2024-11-13,551273.6446307898,551178.0,95.64463078975677
2024-11-14,550447.6446307898,0.0,550447.6446307898
2024-11-18,550447.6446307898,0.0,550447.6446307898
2024-11-19,550447.6446307898,0.0,550447.6446307898
2024-11-21,550447.6446307898,0.0,550447.6446307898
2024-11-22,550447.6446307898,0.0,550447.6446307898
2024-11-25,562051.8946307898,561559.25,492.6446307897568
2024-11-26,558693.6446307898,558201.0,492.6446307897568
2024-11-27,555169.1446307898,554676.5,492.6446307897568
2024-11-28,558327.8946307898,557835.25,492.6446307897568
2024-11-29,558394.3946307898,557901.75,492.6446307897568
2024-12-02,556698.6446307898,556206.0,492.6446307897568
2024-12-03,568369.3946307898,567876.75,492.6446307897568
2024-12-04,572193.1446307898,571700.5,492.6446307897568
2024-12-05,576016.8946307898,575524.25,492.6446307897568
2024-12-06,574819.8946307898,574327.25,492.6446307897568
2024-12-09,571095.8946307898,570603.25,492.6446307897568
2024-12-10,577380.1446307898,576887.5,492.6446307897568
2024-12-11,573456.6446307898,572964.0,492.6446307897568
2024-12-12,568203.1446307898,567710.5,492.6446307897568
2024-12-13,573423.3946307898,572930.75,492.6446307897568
2024-12-16,573024.3946307898,572531.75,492.6446307897568
2024-12-17,566108.3946307898,565615.75,492.6446307897568
2024-12-18,557862.3946307898,557369.75,492.6446307897568
2024-12-19,554304.6446307898,553812.0,492.6446307897568
2024-12-20,555701.1446307898,0.0,555701.1446307898
2024-12-23,555701.1446307898,0.0,555701.1446307898
2024-12-24,555701.1446307898,0.0,555701.1446307898
2024-12-26,555701.1446307898,0.0,555701.1446307898
2024-12-27,555701.1446307898,0.0,555701.1446307898
2024-12-30,555701.1446307898,0.0,555701.1446307898
2024-12-31,555701.1446307898,0.0,555701.1446307898
2025-01-01,555701.1446307898,0.0,555701.1446307898
2025-01-02,555701.1446307898,0.0,555701.1446307898
2025-01-03,555701.1446307898,0.0,555701.1446307898
2025-01-06,544553.0446307898,543851.9,701.1446307897568
2025-01-07,544893.4446307897,544192.2999999999,701.1446307897568
2025-01-08,545000.7446307897,544299.6,701.1446307897568
2025-01-09,539232.4446307897,538531.2999999999,701.1446307897568
2025-01-10,540016.8446307898,539315.7000000001,701.1446307897568
2025-01-13,529871.4446307897,529170.2999999999,701.1446307897568
2025-01-14,543491.1446307898,542790.0,701.1446307897568
2025-01-15,531828.7446307897,531127.6,701.1446307897568
2025-01-16,537922.6446307898,537221.5,701.1446307897568
2025-01-17,532176.5446307898,531475.4,701.1446307897568
2025-01-20,551268.5446307898,550567.4,701.1446307897568
2025-01-21,540283.2446307897,539582.1,701.1446307897568
2025-01-22,548090.2446307897,547389.1,701.1446307897568
2025-01-23,551501.6446307898,550800.5,701.1446307897568
2025-01-24,551157.5446307898,550456.4,701.1446307897568
2025-01-27,540564.4446307897,539863.2999999999,701.1446307897568
2025-01-28,563589.5446307898,562888.4,701.1446307897568
2025-01-29,574915.2446307897,574214.1,701.1446307897568
2025-01-30,581601.1446307898,0.0,581601.1446307898
2025-01-31,578688.4446307898,575612.3,3076.144630789757
2025-02-01,587083.4446307898,584007.3,3076.144630789757
2025-02-03,581396.7446307897,0.0,581396.7446307897
2025-02-04,584870.8946307898,584799.15,71.74463078973349
2025-02-05,587223.7946307898,587152.05,71.74463078973349
2025-02-06,587075.4446307897,587003.7,71.74463078973349
2025-02-07,584794.9946307897,584723.25,71.74463078973349
2025-02-10,571860.9446307897,571789.2,71.74463078973349
2025-02-11,572702.7446307897,0.0,572702.7446307897
2025-02-12,577210.7446307897,574983.5,2227.2446307897335
2025-02-13,590857.2446307897,588630.0,2227.2446307897335
2025-02-14,589688.2446307897,587461.0,2227.2446307897335
2025-02-17,592089.2446307897,589862.0,2227.2446307897335
2025-02-18,594840.2446307897,592613.0,2227.2446307897335
2025-02-19,592988.7446307897,590761.5,2227.2446307897335
2025-02-20,590188.7446307897,587961.5,2227.2446307897335
2025-02-21,589996.2446307897,587769.0,2227.2446307897335
2025-02-24,587073.7446307897,584846.5,2227.2446307897335
2025-02-25,596443.2446307897,594216.0,2227.2446307897335
2025-02-27,611605.2446307897,609378.0,2227.2446307897335
2025-02-28,599348.2446307897,597121.0,2227.2446307897335
2025-03-03,606176.7446307897,603949.5,2227.2446307897335
2025-03-04,603243.7446307897,601016.5,2227.2446307897335
2025-03-05,583136.2446307897,580909.0,2227.2446307897335
2025-03-06,590986.7446307897,588759.5,2227.2446307897335
2025-03-07,590542.2446307897,588315.0,2227.2446307897335
2025-03-10,586209.2446307897,583982.0,2227.2446307897335
2025-03-11,586091.6946307897,585494.45,597.2446307897335
2025-03-12,596151.5946307897,595554.35,597.2446307897335
2025-03-13,591661.2446307897,591064.0,597.2446307897335
2025-03-17,602860.8946307898,602263.65,597.2446307897335
2025-03-18,609999.5446307898,609402.3,597.2446307897335
2025-03-19,611234.3946307898,1637.15,609597.2446307897
2025-03-20,608173.3446307897,600601.1,7572.2446307897335
2025-03-21,624508.9446307898,616936.7000000001,7572.2446307897335
2025-03-24,636504.4946307897,628932.25,7572.2446307897335
2025-03-25,634942.9946307897,627370.75,7572.2446307897335
2025-03-26,621068.2446307897,613496.0,7572.2446307897335
2025-03-27,630562.5946307897,622990.35,7572.2446307897335
2025-03-28,626575.1446307898,625332.9,1242.2446307897335
2025-04-01,609383.0946307898,604536.8500000001,4846.2446307897335
2025-04-02,607493.9946307897,606189.15,1304.8446307897334
2025-04-03,602327.0446307897,601022.2,1304.8446307897334
2025-04-04,610954.1446307896,609649.2999999999,1304.8446307897334
2025-04-07,600289.3946307898,596394.05,3895.3446307897334
2025-04-08,617889.2946307898,613993.9500000001,3895.3446307897334
2025-04-09,611911.0946307897,608015.75,3895.3446307897334
2025-04-11,624821.3446307897,620926.0,3895.3446307897334
2025-04-15,640159.1446307899,639859.6000000001,299.5446307897332
2025-04-16,634379.6446307898,634080.1,299.5446307897332
2025-04-17,641902.8446307898,637839.3,4063.544630789733
